name,chembl_id,clean_smiles,first_approval_year,indication_class,molecule_type,withdrawn_flag,therapeutic_flag,polymer_flag,inorganic_flag,natural_product_flag,parenteral,topical,oral,exactmw,lipinskiHBA,lipinskiHBD,NumRotatableBonds,NumAmideBonds,FractionCSP3,NumRings,NumAromaticRings,NumAliphaticRings,NumSaturatedRings,NumHeterocycles,NumAromaticHeterocycles,NumAliphaticHeterocycles,NumBridgeheadAtoms,NumAtomStereoCenters,CrippenClogP
AMIKACIN,CHEMBL177,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,1981,AMIKACIN SULFATE,Small molecule,False,True,False,False,True,True,False,False,585.2857364359998,18.0,17.0,10.0,1.0,0.9545454545454546,3.0,0.0,3.0,3.0,2.0,0.0,2.0,0.0,16.0,-8.424200000000015
MOBOCERTINIB,CHEMBL4650319,C=CC(=O)Nc1cc(Nc2ncc(C(=O)OC(C)C)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,2021,MOBOCERTINIB SUCCINATE,Small molecule,False,True,False,False,False,False,False,True,585.306352728,11.0,2.0,12.0,1.0,0.3125,4.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,5.075000000000005
MACITENTAN,CHEMBL2103873,CCCNS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1,2010,,Small molecule,False,True,False,False,False,False,False,True,585.96334832,10.0,2.0,11.0,0.0,0.2631578947368421,3.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.572700000000003
IRINOTECAN,CHEMBL481,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,1996,IRINOTECAN HYDROCHLORIDE,Small molecule,False,True,False,False,True,True,False,False,586.279134936,10.0,1.0,4.0,1.0,0.5151515151515151,7.0,3.0,4.0,2.0,6.0,2.0,4.0,0.0,1.0,4.0911000000000035
ETOPOSIDE,CHEMBL44657,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,1983,Antineoplastic,Small molecule,False,True,False,False,True,True,False,True,588.1842910839998,13.0,3.0,5.0,0.0,0.5517241379310345,7.0,2.0,5.0,3.0,4.0,0.0,4.0,0.0,10.0,1.3385999999999993
LUSUTROMBOPAG,CHEMBL2107831,CCCCCCO[C@@H](C)c1cccc(-c2csc(NC(=O)c3cc(Cl)c(/C=C(\C)C(=O)O)c(Cl)c3)n2)c1OC,2018,,Small molecule,False,True,False,False,False,False,False,True,590.140898484,7.0,2.0,13.0,1.0,0.3448275862068966,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,8.523600000000004
FLUPHENAZINE DECANOATE,CHEMBL1200854,CCCCCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,1972,Antipsychotic,Small molecule,False,True,False,False,False,True,False,False,591.310633308,5.0,0.0,15.0,0.0,0.59375,4.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,7.99970000000001
PLAZOMICIN,CHEMBL1650559,CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3OC(CNCCO)=CC[C@H]3N)[C@@H](N)C[C@H]2NC(=O)[C@@H](O)CCN)OC[C@]1(C)O,2018,PLAZOMICIN SULFATE,Small molecule,False,True,False,False,True,True,False,False,592.343191736,16.0,14.0,13.0,1.0,0.88,3.0,0.0,3.0,2.0,2.0,0.0,2.0,0.0,12.0,-5.361100000000009
SULTAMICILLIN,CHEMBL506110,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)OCOC(=O)[C@@H]1N2C(=O)C[C@H]2S(=O)(=O)C1(C)C,1986.0,Antibacterial,Small molecule,False,True,False,False,True,True,False,False,594.1454205399999,13.0,3.0,7.0,3.0,0.56,5.0,1.0,4.0,4.0,4.0,0.0,4.0,0.0,6.0,-0.5885999999999969
REVEFENACIN,CHEMBL3833319,CN(CCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1)C(=O)c1ccc(CN2CCC(C(N)=O)CC2)cc1,2018,,Small molecule,False,True,False,False,False,False,True,False,597.3315048559999,9.0,3.0,10.0,3.0,0.4,5.0,3.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,4.836000000000004
RAPACURONIUM,CHEMBL1201352,C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](OC(C)=O)[C@@H](N6CCCCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2OC(=O)CC)CCCCC1,1999,RAPACURONIUM BROMIDE,Small molecule,True,True,False,False,True,True,False,False,597.4625848520899,6.0,0.0,7.0,0.0,0.8918918918918919,6.0,0.0,6.0,6.0,2.0,0.0,2.0,0.0,10.0,6.912200000000008
NICOFURANOSE,CHEMBL1697844,O=C(OC[C@H]1O[C@](O)(COC(=O)c2cccnc2)[C@@H](OC(=O)c2cccnc2)[C@@H]1OC(=O)c1cccnc1)c1cccnc1,not found,,Small molecule,False,True,False,False,True,False,False,False,600.149242968,14.0,1.0,10.0,0.0,0.2,5.0,4.0,1.0,1.0,5.0,4.0,1.0,0.0,4.0,1.8189999999999986
TIPRANAVIR,CHEMBL222559,CCC[C@@]1(CCc2ccccc2)CC(O)=C([C@H](CC)c2cccc(NS(=O)(=O)c3ccc(C(F)(F)F)cn3)c2)C(=O)O1,2005,,Small molecule,False,True,False,False,False,False,False,True,602.206227816,7.0,2.0,11.0,0.0,0.3548387096774194,4.0,3.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,7.325500000000007
REMDESIVIR,CHEMBL4065616,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,2020,,Small molecule,False,True,False,False,True,True,False,False,602.2253987099999,14.0,5.0,13.0,0.0,0.48148148148148145,4.0,3.0,1.0,1.0,3.0,2.0,1.0,0.0,6.0,2.3121799999999997
LYMECYCLINE,CHEMBL2103929,CN(C)[C@@H]1C(O)=C(C(=O)NCNCCCC[C@H](N)C(=O)O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,not found,,Small molecule,False,True,False,False,True,False,False,False,602.2587934159999,14.0,10.0,10.0,1.0,0.5172413793103449,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,-0.45419999999999416
PIPECURONIUM,CHEMBL1201206,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H](N3CC[N+](C)(C)CC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CC[N+](C)(C)CC1,1990,PIPECURONIUM BROMIDE,Small molecule,False,True,False,False,True,True,False,False,602.4760093041801,8.0,0.0,4.0,0.0,0.9428571428571428,6.0,0.0,6.0,6.0,2.0,0.0,2.0,0.0,10.0,3.633500000000006
ATOGEPANT,CHEMBL3991065,C[C@@H]1[C@H](c2c(F)ccc(F)c2F)C[C@H](NC(=O)c2cnc3c(c2)C[C@@]2(C3)C(=O)Nc3ncccc32)C(=O)N1CC(F)(F)F,2021,,Small molecule,False,True,False,False,False,False,False,True,603.170508916,8.0,2.0,4.0,3.0,0.3448275862068966,6.0,3.0,3.0,1.0,4.0,2.0,2.0,0.0,4.0,3.9479000000000015
BENZONATATE,CHEMBL1374379,CCCCNc1ccc(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)cc1,1958,Antitussive,Small molecule,False,True,False,False,False,False,False,True,603.3618615159999,12.0,1.0,32.0,0.0,0.7666666666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8346000000000036
FULVESTRANT,CHEMBL1358,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O,2002,,Small molecule,False,True,False,False,True,True,False,False,606.316607464,3.0,2.0,14.0,0.0,0.8125,4.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,7.0,8.682600000000003
DIOSMIN,CHEMBL231884,COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1O,not found,Systemic Sclerosis ,Small molecule,False,True,False,False,True,False,False,False,608.1741203239999,15.0,8.0,7.0,0.0,0.4642857142857143,5.0,3.0,2.0,2.0,3.0,1.0,2.0,0.0,10.0,-1.0897
RESERPINE,CHEMBL772,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,1960,Antihypertensive,Small molecule,True,True,False,False,True,True,False,True,608.27338086,11.0,1.0,8.0,0.0,0.5151515151515151,6.0,3.0,3.0,2.0,3.0,1.0,2.0,0.0,6.0,4.171100000000004
TUBOCURARINE,CHEMBL339427,COc1cc2c3cc1Oc1cc(ccc1O)C[C@@H]1c4c(cc(OC)c(O)c4Oc4ccc(cc4)C[C@@H]3N(C)CC2)CC[N+]1(C)C,1945,TUBOCURARINE CHLORIDE,Small molecule,False,True,False,False,True,True,False,False,609.29591345209,8.0,2.0,2.0,0.0,0.35135135135135137,8.0,4.0,4.0,0.0,4.0,0.0,4.0,6.0,2.0,6.701000000000008
CANDESARTAN CILEXETIL,CHEMBL1014,CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,1998,Antagonist (angiotensin II receptor); Antihypertensive,Small molecule,False,True,False,False,False,False,False,True,610.253982808,12.0,1.0,10.0,0.0,0.3333333333333333,6.0,5.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,6.319100000000007
LERCANIDIPINE HYDROCHLORIDE,CHEMBL2106419,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)(C)CN(C)CCC(c2ccccc2)c2ccccc2)C1c1cccc([N+](=O)[O-])c1,not found,,Small molecule,True,True,False,False,False,False,False,False,611.2995360320001,9.0,1.0,12.0,0.0,0.3333333333333333,4.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,6.478400000000008
ERGOLOID,CHEMBL2364968,CC(C)[C@@]1(NC(=O)[C@@H]2C[C@@H]3c4cccc5[nH]cc(c45)C[C@H]3N(C)C2)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](Cc3ccccc3)N2C1=O,1953,ERGOLOID MESYLATES,Small molecule,False,True,False,False,True,False,True,True,611.310769412,10.0,3.0,5.0,3.0,0.5142857142857142,8.0,3.0,5.0,4.0,5.0,1.0,4.0,0.0,7.0,2.717200000000001
CEFPIRAMIDE,CHEMBL1201204,Cc1cc(O)c(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)cn1,1989,CEFPIRAMIDE SODIUM,Small molecule,False,True,False,False,True,True,False,False,612.1209371080001,15.0,5.0,9.0,3.0,0.28,5.0,3.0,2.0,1.0,4.0,2.0,2.0,0.0,3.0,0.3267200000000013
OXIGLUTATIONE,CHEMBL1372,N[C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O,2008,,Small molecule,False,True,False,False,False,False,False,False,612.151962464,18.0,12.0,21.0,4.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-3.8767999999999985
NOVOBIOCIN,CHEMBL36506,CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C,1964,NOVOBIOCIN SODIUM,Small molecule,True,True,False,False,True,False,False,True,612.2319099719999,13.0,6.0,8.0,2.0,0.3870967741935484,4.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,4.0,3.6271200000000023
INDINAVIR,CHEMBL115,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,1996,INDINAVIR SULFATE,Small molecule,False,True,False,False,False,False,False,True,613.362804984,9.0,4.0,11.0,2.0,0.4722222222222222,5.0,3.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,2.8669000000000016
LIFITEGRAST,CHEMBL2048028,CS(=O)(=O)c1cccc(C[C@H](NC(=O)c2c(Cl)cc3c(c2Cl)CCN(C(=O)c2ccc4ccoc4c2)C3)C(=O)O)c1,2016,,Small molecule,False,True,False,False,False,False,True,False,614.0681274680001,9.0,2.0,7.0,2.0,0.20689655172413793,5.0,4.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,4.767300000000004
FOSAPREPITANT,CHEMBL1199324,C[C@@H](O[C@H]1OCCN(Cc2nn(P(=O)(O)O)c(=O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,2008,FOSAPREPITANT DIMEGLUMINE,Small molecule,False,True,False,False,False,True,False,False,614.116518594,10.0,3.0,7.0,0.0,0.391304347826087,4.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,4.366300000000003
NEOMYCIN,CHEMBL3989751,NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CN)C(O)C(O)C3N)C2O)C(N)C(O)C1O,1964.0,Antibacterial,Small molecule,False,True,False,False,True,True,True,True,614.3122855320001,19.0,19.0,9.0,0.0,1.0,4.0,0.0,4.0,4.0,3.0,0.0,3.0,0.0,19.0,-8.895300000000017
TRAMETINIB,CHEMBL2103875,CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1,2013,TRAMETINIB DIMETHYL SULFOXIDE,Small molecule,False,True,False,False,True,False,False,True,615.0778804360001,9.0,2.0,5.0,1.0,0.23076923076923078,5.0,4.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,3.940120000000002
PAROMOMYCIN,CHEMBL370143,NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O,1969,PAROMOMYCIN SULFATE,Small molecule,False,True,False,False,True,False,False,True,615.29630112,19.0,18.0,9.0,0.0,1.0,4.0,0.0,4.0,4.0,3.0,0.0,3.0,0.0,19.0,-8.861700000000015
CEFDITOREN PIVOXIL,CHEMBL454446,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(/C=C\c3scnc3C)CS[C@H]12)c1csc(N)n1,2001,,Small molecule,False,True,False,False,True,False,False,True,620.118160236,13.0,3.0,9.0,2.0,0.4,4.0,2.0,2.0,1.0,4.0,2.0,2.0,0.0,2.0,2.2981199999999986
RELUGOLIX,CHEMBL1800159,CONC(=O)Nc1ccc(-c2sc3c(c2CN(C)C)c(=O)n(-c2ccc(OC)nn2)c(=O)n3Cc2c(F)cccc2F)cc1,2020,,Small molecule,False,True,False,False,True,False,False,True,623.1762444039999,12.0,2.0,9.0,2.0,0.20689655172413793,5.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.7505000000000024
DABIGATRAN ETEXILATE,CHEMBL539697,CCCCCCOC(=O)NC(=N)c1ccc(NCc2nc3cc(C(=O)N(CCC(=O)OCC)c4ccccn4)ccc3n2C)cc1,2010,DABIGATRAN ETEXILATE MESYLATE,Small molecule,False,True,False,False,False,False,False,True,627.316917412,12.0,3.0,15.0,2.0,0.35294117647058826,4.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,5.812270000000005
LOPINAVIR,CHEMBL729,Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCCNC1=O,2000,,Small molecule,False,True,False,False,False,False,False,True,628.362470636,9.0,4.0,15.0,4.0,0.43243243243243246,4.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,4.328140000000003
ELAGOLIX,CHEMBL1208155,COc1cccc(-c2c(C)n(Cc3c(F)cccc3C(F)(F)F)c(=O)n(C[C@H](NCCCC(=O)O)c3ccccc3)c2=O)c1F,2018,ELAGOLIX SODIUM,Small molecule,False,True,False,False,True,False,False,True,631.2105621600001,8.0,2.0,12.0,0.0,0.28125,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5.535020000000003
RESCINNAMINE,CHEMBL1668,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,1956,,Small molecule,False,True,False,False,True,False,False,True,634.289030924,11.0,1.0,9.0,0.0,0.4857142857142857,6.0,3.0,3.0,2.0,3.0,1.0,2.0,0.0,6.0,4.570700000000004
LONAFARNIB,CHEMBL298734,NC(=O)N1CCC(CC(=O)N2CCC([C@H]3c4ncc(Br)cc4CCc4cc(Cl)cc(Br)c43)CC2)CC1,2020,,Small molecule,False,True,False,False,False,False,False,True,636.0502281119999,6.0,2.0,3.0,3.0,0.5185185185185185,5.0,2.0,3.0,2.0,3.0,1.0,2.0,0.0,1.0,5.909900000000006
MOXIDECTIN,CHEMBL2104415,CO/N=C1\C[C@]2(C[C@@H]3C[C@@H](C/C=C(\C)C[C@@H](C)/C=C/C=C4\CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)O[C@H](/C(C)=C/C(C)C)[C@H]1C,2018,Antiparasitic (veterinary),Small molecule,False,True,False,False,True,False,False,True,639.3771176559998,9.0,2.0,3.0,0.0,0.6756756756756757,5.0,0.0,5.0,3.0,4.0,0.0,4.0,2.0,10.0,5.7289000000000065
AMIODARONE,CHEMBL633,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,1985,AMIODARONE HYDROCHLORIDE,Small molecule,False,True,False,False,False,True,False,True,645.0236897880001,4.0,0.0,11.0,0.0,0.4,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.936200000000007
CEFOPERAZONE,CHEMBL507674,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)C(=O)C1=O,1982,CEFOPERAZONE SODIUM,Small molecule,False,True,False,False,True,True,False,False,645.1424008240001,17.0,4.0,9.0,6.0,0.4,5.0,2.0,3.0,2.0,4.0,1.0,3.0,0.0,3.0,-1.1119999999999965
AVATROMBOPAG,CHEMBL2103883,O=C(Nc1nc(-c2cc(Cl)cs2)c(N2CCN(C3CCCCC3)CC2)s1)c1cnc(N2CCC(C(=O)O)CC2)c(Cl)c1,2018,AVATROMBOPAG MALEATE,Small molecule,False,True,False,False,False,False,False,True,648.1510863080002,9.0,2.0,7.0,1.0,0.5172413793103449,6.0,3.0,3.0,3.0,5.0,3.0,2.0,0.0,0.0,6.581400000000007
LIOTHYRONINE SODIUM,CHEMBL1201119,N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,1956,Thyroid Hormone,Small molecule,False,True,False,False,False,True,False,True,650.790051864,5.0,4.0,5.0,0.0,0.13333333333333333,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.952700000000001
NALOXEGOL,CHEMBL2219418,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](OCCOCCOCCOCCOCCOCCOCCOC)CC[C@@]3(O)[C@H]1C5,2014,NALOXEGOL OXALATE,Small molecule,False,True,False,False,True,False,False,True,651.3618615159999,12.0,2.0,24.0,0.0,0.7647058823529411,5.0,1.0,4.0,2.0,2.0,0.0,2.0,2.0,5.0,1.8635000000000028
METOCURINE,CHEMBL1259,COc1ccc2cc1Oc1cc3c(cc1OC)CC[N+](C)(C)[C@H]3Cc1ccc(cc1)Oc1c(OC)c(OC)cc3c1[C@@H](C2)[N+](C)(C)CC3,1982,METOCURINE IODIDE,Small molecule,False,True,False,False,True,True,False,False,652.35014009618,8.0,0.0,4.0,0.0,0.4,8.0,4.0,4.0,0.0,4.0,0.0,4.0,6.0,2.0,7.451600000000009
BROMOCRIPTINE,CHEMBL493,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,1978,BROMOCRIPTINE MESYLATE,Small molecule,False,True,False,False,True,False,False,True,653.2212814800001,10.0,3.0,5.0,3.0,0.59375,7.0,2.0,5.0,3.0,5.0,1.0,4.0,0.0,6.0,3.192800000000001
TENIPOSIDE,CHEMBL452231,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](c6cccs6)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,1992,Antineoplastic,Small molecule,False,True,False,False,True,True,False,False,656.156362084,13.0,3.0,6.0,0.0,0.46875,8.0,3.0,5.0,3.0,5.0,1.0,4.0,0.0,10.0,2.752900000000001
ARIPIPRAZOLE LAUROXIL,CHEMBL2219425,CCCCCCCCCCCC(=O)OCN1C(=O)CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc21,2015,,Small molecule,False,True,False,False,False,True,False,False,659.3256624720001,7.0,0.0,19.0,1.0,0.6111111111111112,4.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,8.675400000000007
CLINDAMYCIN PALMITATE,CHEMBL1201289,CCCCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H](O)[C@@H](O)[C@@H]([C@H](NC(=O)[C@@H]2C[C@@H](CCC)CN2C)[C@H](C)Cl)O[C@@H]1SC,1986,CLINDAMYCIN PALMITATE HYDROCHLORIDE,Small molecule,False,True,False,False,True,False,False,True,662.409536416,8.0,3.0,22.0,1.0,0.9411764705882353,2.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,9.0,6.421700000000006
PALIPERIDONE PALMITATE,CHEMBL2107360,CCCCCCCCCCCCCCCC(=O)OC1CCCn2c1nc(C)c(CCN1CCC(c3noc4cc(F)ccc34)CC1)c2=O,2009,,Small molecule,False,True,False,False,False,True,False,False,664.4363845240001,8.0,0.0,19.0,0.0,0.6923076923076923,5.0,3.0,2.0,1.0,4.0,2.0,2.0,0.0,1.0,9.113520000000003
NATAMYCIN,CHEMBL1200656,C[C@@H]1C/C=C/C=C/C=C/C=C/[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@H]3O[C@@H]3/C=C/C(=O)O1)C[C@H](O)[C@H]2C(=O)O,1978,Antibacterial (ophthalmic),Small molecule,False,True,False,False,True,False,True,False,665.3047405639999,14.0,8.0,3.0,0.0,0.6363636363636364,4.0,0.0,4.0,3.0,4.0,0.0,4.0,2.0,14.0,0.11970000000000325
ALCURONIUM,CHEMBL3305985,C=CC[N@@+]12CC[C@@]34c5ccccc5N5/C=C6/[C@H]7C[C@H]8[C@@]9(CC[N@@+]8(CC=C)C/C7=C/CO)c7ccccc7N(/C=C(/[C@@H](C[C@@H]31)/C(=C\CO)C2)[C@H]54)[C@@H]69,9999,ALCURONIUM CHLORIDE,Small molecule,False,True,False,False,True,False,False,False,666.3922796801801,6.0,2.0,6.0,0.0,0.45454545454545453,11.0,2.0,9.0,6.0,7.0,0.0,7.0,4.0,10.0,5.475600000000007
CEFTOLOZANE,CHEMBL2103872,Cn1c(N)c(NC(=O)NCCN)c[n+]1CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c3nsc(N)n3)[C@H]2SC1,2014,CEFTOLOZANE SULFATE,Small molecule,False,True,False,False,True,True,False,False,667.1823743720898,20.0,11.0,12.0,4.0,0.43478260869565216,4.0,2.0,2.0,1.0,4.0,2.0,2.0,0.0,2.0,-2.568599999999991
ETOPOSIDE PHOSPHATE,CHEMBL1200645,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OP(=O)(O)O,1996,Antineoplastic,Small molecule,False,True,False,False,True,True,False,False,668.150621606,16.0,4.0,7.0,0.0,0.5517241379310345,7.0,2.0,5.0,3.0,4.0,0.0,4.0,0.0,10.0,1.1044999999999991
SAQUINAVIR,CHEMBL114,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,1995,SAQUINAVIR MESYLATE,Small molecule,False,True,False,False,False,False,False,True,670.3842687,11.0,6.0,12.0,4.0,0.5,5.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,6.0,3.092400000000003
MARALIXIBAT,CHEMBL363392,CCCCC1(CCCC)CS(=O)(=O)c2ccc(N(C)C)cc2[C@@H](c2ccc(OCc3ccc(C[N+]45CCN(CC4)CC5)cc3)cc2)[C@H]1O,2021,MARALIXIBAT CHLORIDE,Small molecule,False,True,False,False,False,False,False,True,674.3986046920901,7.0,1.0,13.0,0.0,0.55,7.0,3.0,4.0,3.0,4.0,0.0,4.0,2.0,2.0,6.624500000000008
SODIUM STIBOGLUCONATE,CHEMBL3991035,O=C(O)[C@@H]1O[Sb]2(O)(O[Sb]34(O)O[C@H]([C@H](C(=O)O)O3)[C@@H]([C@H](O)CO)O4)O[C@H]1[C@@H]([C@H](O)CO)O2,not found,Leishmaniosis,Small molecule,False,True,False,False,False,False,False,False,677.87768058,17.0,8.0,8.0,0.0,0.8333333333333334,4.0,0.0,4.0,4.0,4.0,0.0,4.0,4.0,8.0,-5.998599999999993
TEMOPORFIN,CHEMBL383675,Oc1cccc(-c2c3nc(c(-c4cccc(O)c4)c4ccc([nH]4)c(-c4cccc(O)c4)c4ccc([nH]4)c(-c4cccc(O)c4)c4nc2CC4)C=C3)c1,not found,Antineoplastic,Small molecule,True,True,False,False,True,False,False,False,680.2423555040001,8.0,6.0,4.0,0.0,0.045454545454545456,9.0,7.0,2.0,0.0,5.0,3.0,2.0,8.0,0.0,9.760799999999996
