name,chembl_id,clean_smiles,first_approval_year,indication_class,molecule_type,withdrawn_flag,therapeutic_flag,polymer_flag,inorganic_flag,natural_product_flag,oral,parenteral,topical
ROCURONIUM,CHEMBL1201244,C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](O)[C@@H](N6CCOCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2OC(C)=O)CCCC1,1994,ROCURONIUM BROMIDE,Small molecule,False,True,False,False,True,False,True,False
LEVOKETOCONAZOLE,CHEMBL295698,CC(=O)N1CCN(c2ccc(OC[C@@H]3CO[C@@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,2021,Antifungal,Small molecule,False,True,False,False,False,True,False,False
KETOCONAZOLE,CHEMBL157101,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,1981,,Small molecule,True,True,False,False,False,True,False,True
GLYCEROL PHENYLBUTYRATE,CHEMBL2105745,O=C(CCCc1ccccc1)OCC(COC(=O)CCCc1ccccc1)OC(=O)CCCc1ccccc1,2013,,Small molecule,False,True,False,False,False,True,False,False
CORTIVAZOL,CHEMBL2105842,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3C=C(C)C4=Cc5c(cnn5-c5ccccc5)C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,not found,Glucocorticoid,Small molecule,False,True,False,False,True,False,False,False
PROSCILLARIDIN,CHEMBL600325,C[C@@H]1O[C@@H](O[C@@H]2C=C3CC[C@@H]4[C@H](CC[C@]5(C)[C@@H](c6ccc(=O)oc6)CC[C@]45O)[C@@]3(C)CC2)[C@H](O)[C@H](O)[C@H]1O,not found,Cardiotonic,Small molecule,False,True,False,False,True,False,False,False
COBIMETINIB,CHEMBL2146883,O=C(c1ccc(F)c(F)c1Nc1ccc(I)cc1F)N1CC(O)([C@@H]2CCCCN2)C1,2015,COBIMETINIB FUMARATE,Small molecule,False,True,False,False,False,True,False,False
TERCONAZOLE,CHEMBL1306,CC(C)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,1987,Antifungal,Small molecule,False,True,False,False,False,False,False,True
PONATINIB,CHEMBL1171837,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,2012,PONATINIB HYDROCHLORIDE,Small molecule,False,True,False,False,False,True,False,False
TRIAMCINOLONE HEXACETONIDE,CHEMBL1200878,CC(C)(C)CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,1969,Glucocorticoid,Small molecule,False,True,False,False,True,False,True,False
CEFSULODIN,CHEMBL3351077,NC(=O)c1cc[n+](CC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)[C@@H](c4ccccc4)S(=O)(=O)O)[C@H]3SC2)cc1,not found,,Small molecule,False,True,False,False,True,False,False,False
PRALSETINIB,CHEMBL4582651,CO[C@]1(C(=O)N[C@@H](C)c2ccc(-n3cc(F)cn3)nc2)CC[C@H](c2nc(C)cc(Nc3cc(C)[nH]n3)n2)CC1,2020,,Small molecule,False,True,False,False,False,True,False,False
APREPITANT,CHEMBL1471,C[C@@H](O[C@H]1OCCN(Cc2n[nH]c(=O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,2003,,Small molecule,False,True,False,False,False,True,False,False
DELAMANID,CHEMBL218650,C[C@]1(COc2ccc(N3CCC(Oc4ccc(OC(F)(F)F)cc4)CC3)cc2)Cn2cc([N+](=O)[O-])nc2O1,not found,,Small molecule,False,True,False,False,False,False,False,False
RIMEGEPANT,CHEMBL2178422,N[C@@H]1c2cccnc2[C@H](OC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)CC[C@H]1c1cccc(F)c1F,2020,RIMEGEPANT SULFATE,Small molecule,False,True,False,False,False,True,False,False
AMBENONIUM,CHEMBL1652,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)Cc1ccccc1Cl)Cc1ccccc1Cl,1956,AMBENONIUM CHLORIDE,Small molecule,False,True,False,False,False,True,False,False
FLUTICASONE FUROATE,CHEMBL1676,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)SCF,2007,,Small molecule,False,True,False,False,True,False,False,True
MEZLOCILLIN,CHEMBL1731,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCN(S(C)(=O)=O)C3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,1981,MEZLOCILLIN SODIUM,Small molecule,False,True,False,False,True,False,True,False
ENCORAFENIB,CHEMBL3301612,COC(=O)N[C@@H](C)CNc1nccc(-c2cn(C(C)C)nc2-c2cc(Cl)cc(NS(C)(=O)=O)c2F)n1,2018,,Small molecule,False,True,False,False,False,True,False,False
NINTEDANIB,CHEMBL502835,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,2014,NINTEDANIB ESYLATE,Small molecule,False,True,False,False,False,True,False,False
CICLESONIDE,CHEMBL2040682,CC(C)C(=O)OCC(=O)[C@@]12O[C@H](C3CCCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,2006,,Small molecule,False,True,False,False,True,False,False,True
CEFONICID,CHEMBL1601,O=C(O)C1=C(CSc2nnnn2CS(=O)(=O)O)CS[C@@H]2[C@H](NC(=O)[C@H](O)c3ccccc3)C(=O)N12,1984,CEFONICID SODIUM,Small molecule,False,True,False,False,True,False,True,False
DOXORUBICIN,CHEMBL53463,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,1974,DOXORUBICIN HYDROCHLORIDE,Small molecule,False,True,False,False,True,False,True,False
EPIRUBICIN,CHEMBL417,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,1999,EPIRUBICIN HYDROCHLORIDE,Small molecule,False,True,False,False,True,False,True,False
OMACETAXINE MEPESUCCINATE,CHEMBL46286,COC(=O)C[C@](O)(CCCC(C)(C)O)C(=O)O[C@@H]1C(OC)=C[C@]23CCCN2CCc2cc4c(cc2[C@H]13)OCO4,2009,,Small molecule,False,True,False,False,False,False,True,False
TELOTRISTAT,CHEMBL2103855,Cc1ccn(-c2cc(Cl)ccc2[C@@H](Oc2cc(-c3ccc(C[C@H](N)C(=O)O)cc3)nc(N)n2)C(F)(F)F)n1,2017.0,Carcinoid Syndrome,Small molecule,False,True,False,False,False,True,False,False
CEFTAZIDIME,CHEMBL44354,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O,1985,CEFTAZIDIME SODIUM,Small molecule,False,True,False,False,True,False,True,False
EDOXABAN,CHEMBL1269025,CN1CCc2nc(C(=O)N[C@@H]3C[C@@H](C(=O)N(C)C)CC[C@@H]3NC(=O)C(=O)Nc3ccc(Cl)cn3)sc2C1,2015,EDOXABAN TOSYLATE,Small molecule,False,True,False,False,False,True,False,False
DARUNAVIR,CHEMBL1323,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@@H]12)S(=O)(=O)c1ccc(N)cc1,2006,DARUNAVIR ETHANOLATE,Small molecule,False,True,False,False,True,True,False,False
UBROGEPANT,CHEMBL2364638,C[C@@H]1[C@H](c2ccccc2)C[C@H](NC(=O)c2cnc3c(c2)C[C@@]2(C3)C(=O)Nc3ncccc32)C(=O)N1CC(F)(F)F,2019,,Small molecule,False,True,False,False,False,True,False,False
FLUPHENAZINE ENANTHATE,CHEMBL1200951,CCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,1967,Antipsychotic,Small molecule,False,True,False,False,False,False,True,False
BOSENTAN,CHEMBL957,COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,2001,Antagonist (endothelin receptor),Small molecule,False,True,False,False,False,True,False,False
ALISKIREN,CHEMBL1639,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC,2007,ALISKIREN FUMARATE,Small molecule,False,True,False,False,False,True,False,False
GILTERITINIB,CHEMBL3301622,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1,2018,GILTERITINIB FUMARATE,Small molecule,False,True,False,False,False,True,False,False
CEFTRIAXONE,CHEMBL161,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(O)nn3C)CS[C@H]12)c1csc(N)n1,1984,CEFTRIAXONE SODIUM,Small molecule,False,True,False,False,True,False,True,False
BEDAQUILINE,CHEMBL376488,COc1nc2ccc(Br)cc2cc1[C@@H](c1ccccc1)[C@@](O)(CCN(C)C)c1cccc2ccccc12,2012,BEDAQUILINE FUMARATE,Small molecule,False,True,False,False,False,True,False,False
NERATINIB,CHEMBL180022,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,2017,NERATINIB MALEATE,Small molecule,False,True,False,False,False,True,False,False
OMADACYCLINE,CHEMBL1689772,CN(C)c1cc(CNCC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,2018,OMADACYCLINE TOSYLATE,Small molecule,False,True,False,False,True,True,True,False
DRONEDARONE,CHEMBL184412,CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1,2009,DRONEDARONE HYDROCHLORIDE,Small molecule,False,True,False,False,False,True,False,False
DEMECARIUM,CHEMBL1201229,CN(CCCCCCCCCCN(C)C(=O)Oc1cccc([N+](C)(C)C)c1)C(=O)Oc1cccc([N+](C)(C)C)c1,1959,DEMECARIUM BROMIDE,Small molecule,False,True,False,False,False,False,False,True
CEFPODOXIME PROXETIL,CHEMBL1201016,COCC1=C(C(=O)OC(C)OC(=O)OC(C)C)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,1992,Antibacterial,Small molecule,False,True,False,False,True,True,False,False
CERITINIB,CHEMBL2403108,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,2014,,Small molecule,False,True,False,False,False,True,False,False
VECURONIUM,CHEMBL1201219,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CCCCC1,1984,VECURONIUM BROMIDE,Small molecule,False,True,False,False,True,False,True,False
ALATROFLOXACIN,CHEMBL1201197,C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@H]1[C@@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]21,1997,ALATROFLOXACIN MESYLATE,Small molecule,True,True,False,False,False,False,True,False
ERAVACYCLINE,CHEMBL1951095,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)c(NC(=O)CN5CCCC5)cc(F)c4C[C@H]3C[C@@H]12,2018,ERAVACYCLINE DIHYDROCHLORIDE,Small molecule,False,True,False,False,True,False,True,False
OLMESARTAN MEDOXOMIL,CHEMBL1200692,CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,2002,,Small molecule,False,True,False,False,False,True,False,False
ATORVASTATIN,CHEMBL1487,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,1996,ATORVASTATIN CALCIUM,Small molecule,False,True,False,False,False,True,False,False
INFIGRATINIB,CHEMBL1852688,CCN1CCN(c2ccc(Nc3cc(N(C)C(=O)Nc4c(Cl)c(OC)cc(OC)c4Cl)ncn3)cc2)CC1,2021,INFIGRATINIB PHOSPHATE,Small molecule,False,True,False,False,False,True,False,False
SOTORASIB,CHEMBL4535757,C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(O)cccc4F)c(F)cc23)[C@@H](C)C1,2021,,Small molecule,False,True,False,False,False,True,False,False
CHLORAMPHENICOL PALMITATE,CHEMBL1506,CCCCCCCCCCCCCCCC(=O)OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc([N+](=O)[O-])cc1,1982,Antirickettsial; Antibacterial,Small molecule,False,True,False,False,False,True,False,False
ENTRECTINIB,CHEMBL1983268,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1,2019,,Small molecule,False,True,False,False,False,True,False,False
DEFEROXAMINE,CHEMBL556,CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,1968,DEFEROXAMINE MESYLATE,Small molecule,False,True,False,False,False,False,True,False
BRINCIDOFOVIR,CHEMBL203321,CCCCCCCCCCCCCCCCOCCCOP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O,2021,,Small molecule,False,True,False,False,True,True,False,False
BEROTRALSTAT,CHEMBL4594271,N#Cc1cccc(C(NCC2CC2)c2ccc(F)c(NC(=O)c3cc(C(F)(F)F)nn3-c3cccc(CN)c3)c2)c1,2020,BEROTRALSTAT HYDROCHLORIDE,Small molecule,False,True,False,False,False,True,False,False
FOSINOPRIL,CHEMBL3039598,CCC(=O)O[C@@H](O[P@](=O)(CCCCc1ccccc1)CC(=O)N1C[C@H](C2CCCCC2)C[C@H]1C(=O)O)C(C)C,1991,FOSINOPRIL SODIUM,Small molecule,False,True,False,False,False,True,False,False
NELFINAVIR,CHEMBL584,Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,1997,NELFINAVIR MESYLATE,Small molecule,False,True,False,False,False,True,False,False
AZILSARTAN MEDOXOMIL,CHEMBL2028661,CCOc1nc2cccc(C(=O)OCc3oc(=O)oc3C)c2n1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1,2011,AZILSARTAN KAMEDOXOMIL,Small molecule,False,True,False,False,False,True,False,False
ELUXADOLINE,CHEMBL2159122,COc1ccc(CN(C(=O)[C@@H](N)Cc2c(C)cc(C(N)=O)cc2C)[C@@H](C)c2ncc(-c3ccccc3)[nH]2)cc1C(=O)O,2015,,Small molecule,False,True,False,False,False,True,False,False
MIDOSTAURIN,CHEMBL608533,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,2017,,Small molecule,False,True,False,False,False,True,False,False
NALDEMEDINE,CHEMBL2105755,CC(C)(NC(=O)C1=C(O)[C@@H]2Oc3c(O)ccc4c3[C@@]23CCN(CC2CC2)[C@H](C4)[C@]3(O)C1)c1nc(-c2ccccc2)no1,2017,NALDEMEDINE TOSYLATE,Small molecule,False,True,False,False,True,True,False,False
CARBENOXOLONE,CHEMBL499915,CC1(C)[C@@H](OC(=O)CCC(=O)O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@@](C)(C(=O)O)CC[C@]3(C)CC[C@]21C,2014.0,Huntington's Disease,Small molecule,False,True,False,False,False,False,False,True
BALOXAVIR MARBOXIL,CHEMBL4297503,COC(=O)OCOc1c2n(ccc1=O)N([C@@H]1c3ccccc3SCc3c1ccc(F)c3F)[C@@H]1COCCN1C2=O,2018,,Small molecule,False,True,False,False,False,True,False,False
UMBRALISIB,CHEMBL3948730,CC(C)Oc1ccc(-c2nn([C@@H](C)c3oc4ccc(F)cc4c(=O)c3-c3cccc(F)c3)c3ncnc(N)c23)cc1F,2021,UMBRALISIB TOSYLATE,Small molecule,False,True,False,False,False,True,False,False
LETERMOVIR,CHEMBL1241951,COc1cccc(N2CCN(C3=Nc4c(F)cccc4[C@H](CC(=O)O)N3c3cc(C(F)(F)F)ccc3OC)CC2)c1,2017,,Small molecule,False,True,False,False,False,True,True,False
TAZEMETOSTAT,CHEMBL3414621,CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,2020,TAZEMETOSTAT HYDROBROMIDE,Small molecule,False,True,False,False,False,True,False,False
PANCURONIUM,CHEMBL185073,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1[N+]1(C)CCCCC1,1972,PANCURONIUM BROMIDE,Small molecule,False,True,False,False,True,False,True,False
TELOTRISTAT ETHYL,CHEMBL2105695,CCOC(=O)[C@@H](N)Cc1ccc(-c2cc(O[C@H](c3ccc(Cl)cc3-n3ccc(C)n3)C(F)(F)F)nc(N)n2)cc1,2017,TELOTRISTAT ETIPRATE,Small molecule,False,True,False,False,False,True,False,False
CEFOTETAN,CHEMBL474579,CO[C@@]1(NC(=O)C2SC(=C(C(N)=O)C(=O)O)S2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,1985,CEFOTETAN DISODIUM,Small molecule,False,True,False,False,True,False,True,False
ZAFIRLUKAST,CHEMBL603,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12,1996,Anti-Asthmatic (leukotriene antagonist),Small molecule,False,True,False,False,False,True,False,False
NETUPITANT,CHEMBL206253,Cc1ccccc1-c1cc(N2CCN(C)CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,2014,,Small molecule,False,True,False,False,False,True,True,False
DESERPIDINE,CHEMBL1200515,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5ccccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,1957,,Small molecule,False,True,False,False,True,True,False,False
LAPATINIB,CHEMBL554,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,2007,LAPATINIB DITOSYLATE,Small molecule,False,True,False,False,False,True,False,False
FOSTAMATINIB,CHEMBL2103830,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)N(COP(=O)(O)O)C(=O)C(C)(C)O4)n2)cc(OC)c1OC,2018,FOSTAMATINIB DISODIUM,Small molecule,False,True,False,False,False,True,False,False
ERGOTAMINE,CHEMBL442,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21,1948,ERGOTAMINE TARTRATE,Small molecule,False,True,False,False,True,True,False,True
STREPTOMYCIN,CHEMBL372795,CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@@H]3[C@@H](N=C(N)N)[C@H](O)[C@@H](N=C(N)N)[C@H](O)[C@H]3O)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O,1946,STREPTOMYCIN SULFATE,Small molecule,False,True,False,False,True,False,True,False
AVACOPAN,CHEMBL3989871,Cc1ccc(NC(=O)[C@H]2CCCN(C(=O)c3c(C)cccc3F)[C@H]2c2ccc(NC3CCCC3)cc2)cc1C(F)(F)F,2021,,Small molecule,False,True,False,False,False,True,False,False
IVOSIDENIB,CHEMBL3989958,N#Cc1ccnc(N2C(=O)CC[C@H]2C(=O)N(c2cncc(F)c2)[C@H](C(=O)NC2CC(F)(F)C2)c2ccccc2Cl)c1,2018,,Small molecule,False,True,False,False,False,True,False,False
POLIDOCANOL,CHEMBL1231723,CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,2010,,Small molecule,False,True,False,False,False,False,True,False
FOSTEMSAVIR,CHEMBL3301594,COc1cnc(-n2cnc(C)n2)c2c1c(C(=O)C(=O)N1CCN(C(=O)c3ccccc3)CC1)cn2COP(=O)(O)O,2020,FOSTEMSAVIR TROMETHAMINE,Small molecule,False,True,False,False,False,True,False,False
BRIGATINIB,CHEMBL3545311,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,2017,,Small molecule,False,True,False,False,False,True,False,False
DIHYDROERGOTAMINE,CHEMBL1732,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,1946,DIHYDROERGOTAMINE MESYLATE,Small molecule,False,True,False,False,True,False,True,True
CEFODIZIME,CHEMBL2303613,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(C)c(CC(=O)O)s3)CS[C@H]12)c1csc(N)n1,not found,,Small molecule,False,True,False,False,True,False,False,False
OUABAIN,CHEMBL1889436,C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O,not found,,Small molecule,True,True,False,False,True,False,False,False
FOSAMPRENAVIR,CHEMBL1664,CC(C)CN(C[C@@H](OP(=O)(O)O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,2003,FOSAMPRENAVIR CALCIUM,Small molecule,False,True,False,False,False,True,False,False
MONTELUKAST,CHEMBL787,CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,1998,MONTELUKAST SODIUM,Small molecule,False,True,False,False,False,True,False,False
TIGECYCLINE,CHEMBL376140,CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,2005,,Small molecule,False,True,False,False,True,False,True,False
AMIKACIN,CHEMBL177,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,1981,AMIKACIN SULFATE,Small molecule,False,True,False,False,True,False,True,False
MOBOCERTINIB,CHEMBL4650319,C=CC(=O)Nc1cc(Nc2ncc(C(=O)OC(C)C)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,2021,MOBOCERTINIB SUCCINATE,Small molecule,False,True,False,False,False,True,False,False
MACITENTAN,CHEMBL2103873,CCCNS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1,2010,,Small molecule,False,True,False,False,False,True,False,False
IRINOTECAN,CHEMBL481,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,1996,IRINOTECAN HYDROCHLORIDE,Small molecule,False,True,False,False,True,False,True,False
ETOPOSIDE,CHEMBL44657,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,1983,Antineoplastic,Small molecule,False,True,False,False,True,True,True,False
LUSUTROMBOPAG,CHEMBL2107831,CCCCCCO[C@@H](C)c1cccc(-c2csc(NC(=O)c3cc(Cl)c(/C=C(\C)C(=O)O)c(Cl)c3)n2)c1OC,2018,,Small molecule,False,True,False,False,False,True,False,False
FLUPHENAZINE DECANOATE,CHEMBL1200854,CCCCCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,1972,Antipsychotic,Small molecule,False,True,False,False,False,False,True,False
PLAZOMICIN,CHEMBL1650559,CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3OC(CNCCO)=CC[C@H]3N)[C@@H](N)C[C@H]2NC(=O)[C@@H](O)CCN)OC[C@]1(C)O,2018,PLAZOMICIN SULFATE,Small molecule,False,True,False,False,True,False,True,False
SULTAMICILLIN,CHEMBL506110,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)OCOC(=O)[C@@H]1N2C(=O)C[C@H]2S(=O)(=O)C1(C)C,1986.0,Antibacterial,Small molecule,False,True,False,False,True,False,True,False
REVEFENACIN,CHEMBL3833319,CN(CCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1)C(=O)c1ccc(CN2CCC(C(N)=O)CC2)cc1,2018,,Small molecule,False,True,False,False,False,False,False,True
RAPACURONIUM,CHEMBL1201352,C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](OC(C)=O)[C@@H](N6CCCCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2OC(=O)CC)CCCCC1,1999,RAPACURONIUM BROMIDE,Small molecule,True,True,False,False,True,False,True,False
NICOFURANOSE,CHEMBL1697844,O=C(OC[C@H]1O[C@](O)(COC(=O)c2cccnc2)[C@@H](OC(=O)c2cccnc2)[C@@H]1OC(=O)c1cccnc1)c1cccnc1,not found,,Small molecule,False,True,False,False,True,False,False,False
TIPRANAVIR,CHEMBL222559,CCC[C@@]1(CCc2ccccc2)CC(O)=C([C@H](CC)c2cccc(NS(=O)(=O)c3ccc(C(F)(F)F)cn3)c2)C(=O)O1,2005,,Small molecule,False,True,False,False,False,True,False,False
REMDESIVIR,CHEMBL4065616,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,2020,,Small molecule,False,True,False,False,True,False,True,False
LYMECYCLINE,CHEMBL2103929,CN(C)[C@@H]1C(O)=C(C(=O)NCNCCCC[C@H](N)C(=O)O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,not found,,Small molecule,False,True,False,False,True,False,False,False
